,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
306,7-8-19_Makenzie_78-464-TX430-N4_2019-07-13_22-27-58.172_491800.npy,78-464-TX430-N4,07-13,3,993,64,41,1,N4,2,107,4.07134334876408,12.2140300462923,4042.84394532274,260.565974320901,166.925077299327,4.07134334876408
307,7-8-19_Makenzie_78-464-TX430-N4_2019-07-14_19-46-04.303_539300.npy,78-464-TX430-N4,07-14,2,43,61,0,1,N4,2,107,4.07134334876408,8.14268669752817,175.067763996856,248.351944274609,0,4.07134334876408
308,7-8-19_Makenzie_78-464-TX430-N4_2019-07-15_19-51-57.390_586800.npy,78-464-TX430-N4,07-15,256,3735,350,19,18,N4,2,107,4.07134334876408,1042.26389728361,15206.4674076339,1424.97017206743,77.3555236265176,73.2841802777535
309,7-8-19_Makenzie_78-464-TX430-N4_2019-07-16_15-49-41.960_606400.npy,78-464-TX430-N4,07-16,319,4585,76,109,4,N4,2,107,4.07134334876408,1298.75852825574,18667.1092540833,309.42209450607,443.776425015285,16.2853733950563
310,7-8-19_Makenzie_78-464-TX430-N4_2019-07-18_13-52-36.771_735300.npy,78-464-TX430-N4,07-18,350,2991,164,124,16,N4,3,72,8.99166859567901,3147.08400848765,26894.0807696759,1474.63364969136,1114.9669058642,143.866697530864
311,7-8-19_Makenzie_78-464-TX430-N4_2019-07-20_13-24-58.833_848600.npy,78-464-TX430-N4,07-20,334,3365,151,120,35,N4,3,72,8.99166859567901,3003.21731095679,30256.9648244599,1357.74195794753,1079.00023148148,314.708400848765
312,7-8-19_Makenzie_78-464-TX430-N4_2019-07-22_13-52-10.323_966600.npy,78-464-TX430-N4,07-22,215,3913,205,143,18,N4,3,72,8.99166859567901,1933.20874807099,35184.399214892,1843.2920621142,1285.8086091821,161.850034722222
313,7-8-19_Makenzie_78-464-TX430-N4_2019-07-24_13-48-12.674_1087100.npy,78-464-TX430-N4,07-24,330,4710,253,180,19,N4,3,72,8.99166859567901,2967.25063657407,42350.7590856482,2274.89215470679,1618.50034722222,170.841703317901
314,7-8-19_Makenzie_78-464-TX430-N4_2019-07-26_13-58-23.470_1188400.npy,78-464-TX430-N4,07-26,57,3309,172,133,38,N4,4,52,17.2384652366864,982.592518491124,57042.0814681953,2965.01602071006,2292.71587647929,655.061678994083
315,7-8-19_Makenzie_78-464-TX430-N4_2019-07-28_13-29-41.265_1301700.npy,78-464-TX430-N4,07-28,95,3284,119,59,31,N4,4,52,17.2384652366864,1637.65419748521,56611.1198372781,2051.37736316568,1017.0694489645,534.392422337278
316,7-8-19_Makenzie_78-464-TX430-N4_2019-07-30_20-10-30.422_1421600.npy,78-464-TX430-N4,07-30,37,3977,258,134,104,N4,4,52,17.2384652366864,637.823213757397,68557.3762463018,4447.52403106509,2309.95434171598,1792.80038461538
317,7-8-19_Makenzie_78-464-TX430-N4_2019-08-01_13-58-46.993_1530000.npy,78-464-TX430-N4,08-01,65,4227,244,185,112,N4,4,52,17.2384652366864,1120.50024038462,72866.9925554734,4206.18551775148,3189.11606878698,1930.70810650888
318,7-8-19_Makenzie_78-464-TX430-N4_2019-08-03_13-59-17.810_1648700.npy,78-464-TX430-N4,08-03,83,3935,229,190,293,N4,4,52,17.2384652366864,1430.79261464497,67833.360706361,3947.60853920118,3275.30839497041,5050.87031434911
319,7-8-19_Makenzie_78-464-TX430-N4_2019-08-05_14-20-10.829_1767400.npy,78-464-TX430-N4,08-05,478,4195,252,326,353,N4,4,52,17.2384652366864,8239.9863831361,72315.3616678994,4344.09323964497,5619.73966715976,6085.1782285503
320,7-8-19_Makenzie_78-464-TX430-N4_2019-08-07_14-35-02.182_1880300.npy,78-464-TX430-N4,08-07,1015,4692,271,391,181,N4,4,52,17.2384652366864,17497.0422152367,80882.8788905326,4671.62407914201,6740.23990754438,3120.16220784024
321,7-8-19_Makenzie_78-464-TX430-N4_2019-08-09_15-02-38.683_1999000.npy,78-464-TX430-N4,08-09,877,4709,312,378,306,N4,5,51,17.9211111111111,15716.8144444444,84390.5122222222,5591.38666666667,6774.18,5483.86
322,7-8-19_Makenzie_78-464-TX430-N4_2019-08-14_19-09-57.436_2257800.npy,78-464-TX430-N4,08-14,188,5076,438,282,221,N4,5,51,17.9211111111111,3369.16888888889,90967.56,7849.44666666667,5053.75333333333,3960.56555555556
323,7-8-19_Makenzie_78-464-TX430-N4_2019-08-15_22-32-30.058_2297500.npy,78-464-TX430-N4,08-15,526,5166,257,368,395,N4,5,51,17.9211111111111,9426.50444444445,92580.46,4605.72555555556,6594.96888888889,7078.83888888889
324,7-8-19_Makenzie_78-464-TX430-N4_2019-08-17_18-07-18.503_2379700.npy,78-464-TX430-N4,08-17,475,5319,306,360,378,N4,5,51,17.9211111111111,8512.52777777778,95322.39,5483.86,6451.6,6774.18
325,7-8-19_Makenzie_78-464-TX430-N4_2019-08-19_14-59-47.365_2478800.npy,78-464-TX430-N4,08-19,365,5257,230,406,361,N4,5,51,17.9211111111111,6541.20555555556,94211.2811111111,4121.85555555556,7275.97111111111,6469.52111111111
326,7-8-19_Makenzie_78-464-TX430-N4_2019-08-21_15-24-05.119_2572800.npy,78-464-TX430-N4,08-21,1082,5300,218,470,352,N4,5,51,17.9211111111111,19390.6422222222,94981.8888888889,3906.80222222222,8422.92222222222,6308.23111111111
327,7-8-19_Makenzie_78-464-TX430-N4_2019-08-23_12-35-32.404_2637200.npy,78-464-TX430-N4,08-23,474,5313,243,410,292,N4,5,51,17.9211111111111,8494.60666666667,95214.8633333333,4354.83,7347.65555555556,5232.96444444445
328,7-8-19_Makenzie_78-464-TX430-N4_2019-08-25_12-34-43.608_2700600.npy,78-464-TX430-N4,08-25,1640,5389,86,649,236,N4,5,51,17.9211111111111,29390.6222222222,96576.8677777778,1541.21555555556,11630.8011111111,4229.38222222222
