,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
95,7-8-19_Makenzie_78-456-TX430-N2_2019-07-13_22-11-01.035_491000.npy,78-456-TX430-N2,07-13,112,4528,307,69,80,N1,2,107,4.07134334876408,455.990455061577,18435.0426832038,1249.90240807057,280.922691064722,325.707467901127
96,7-8-19_Makenzie_78-456-TX430-N2_2019-07-14_19-29-13.022_538500.npy,78-456-TX430-N2,07-14,80,4921,493,43,56,N1,2,107,4.07134334876408,325.707467901127,20035.0806192681,2007.17227094069,175.067763996856,227.995227530789
97,7-8-19_Makenzie_78-456-TX430-N2_2019-07-15_19-35-05.603_586000.npy,78-456-TX430-N2,07-15,32,5504,532,49,50,N1,2,107,4.07134334876408,130.282987160451,22408.6737915975,2165.95466154249,199.49582408944,203.567167438204
98,7-8-19_Makenzie_78-456-TX430-N2_2019-07-16_15-32-46.308_605600.npy,78-456-TX430-N2,07-16,13,6269,161,163,1,N1,2,107,4.07134334876408,52.9274635339331,25523.251453402,655.486279151018,663.628965848546,4.07134334876408
99,7-8-19_Makenzie_78-456-TX430-N2_2019-07-18_13-35-44.523_734500.npy,78-456-TX430-N2,07-18,180,3200,227,164,56,N1,3,72,8.99166859567901,1618.50034722222,28773.3395061728,2041.10877121914,1474.63364969136,503.533441358025
100,7-8-19_Makenzie_78-456-TX430-N2_2019-07-20_13-17-08.605_847800.npy,78-456-TX430-N2,07-20,209,3313,236,191,184,N1,3,72,8.99166859567901,1879.25873649691,29789.3980574846,2122.03378858025,1717.40870177469,1654.46702160494
101,7-8-19_Makenzie_78-456-TX430-N2_2019-07-22_13-35-22.725_965800.npy,78-456-TX430-N2,07-22,87,3516,296,207,278,N1,3,72,8.99166859567901,782.275167824074,31614.7067824074,2661.53390432099,1861.27539930556,2499.68386959877
102,7-8-19_Makenzie_78-456-TX430-N2_2019-07-24_13-27-32.550_1085000.npy,78-456-TX430-N2,07-24,232,3665,317,256,458,N1,3,72,8.99166859567901,2086.06711419753,32954.4654031636,2850.35894483025,2301.86716049383,4118.18421682099
103,7-8-19_Makenzie_78-456-TX430-N2_2019-07-26_13-41-07.386_1187600.npy,78-456-TX430-N2,07-26,45,1489,163,164,150,N1,4,52,17.2384652366864,775.730935650888,25668.074737426,2809.86983357988,2827.10829881657,2585.76978550296
104,7-8-19_Makenzie_78-456-TX430-N2_2019-07-28_13-21-51.749_1300900.npy,78-456-TX430-N2,07-28,56,1828,170,149,355,N1,4,52,17.2384652366864,965.354053254438,31511.9144526627,2930.53909023669,2568.53132026627,6119.65515902367
105,7-8-19_Makenzie_78-456-TX430-N2_2019-07-30_19-53-15.531_1420800.npy,78-456-TX430-N2,07-30,80,1586,208,170,407,N1,4,52,17.2384652366864,1379.07721893491,27340.2058653846,3585.60076923077,2930.53909023669,7016.05535133136
106,7-8-19_Makenzie_78-456-TX430-N2_2019-08-01_13-41-31.586_1529200.npy,78-456-TX430-N2,08-01,124,1618,152,216,523,N1,4,52,17.2384652366864,2137.56968934911,27891.8367529586,2620.24671597633,3723.50849112426,9015.71731878698
