,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
11,7-8-19_Makenzie_78-449-TX430-N1_2019-07-30_19-39-00.962_1420100.npy,78-449-TX430-N1,07-30,126,2953,124,73,163,N2,4,52,17.24,2172.05,50905.19,2137.57,1258.41,2809.87
12,7-8-19_Makenzie_78-449-TX430-N1_2019-08-01_13-27-22.789_1528500.npy,78-449-TX430-N1,08-01,183,3104,88,135,177,N2,4,52,17.24,3154.64,53508.2,1516.98,2327.19,3051.21
13,7-8-19_Makenzie_78-449-TX430-N1_2019-08-03_13-27-42.803_1647200.npy,78-449-TX430-N1,08-03,173,3148,70,126,231,N2,4,52,17.24,2982.25,54266.69,1206.69,2172.05,3982.09
14,7-8-19_Makenzie_78-449-TX430-N1_2019-08-05_13-47-03.405_1765900.npy,78-449-TX430-N1,08-05,210,3021,69,181,226,N2,4,52,17.24,3620.08,52077.4,1189.45,3120.16,3895.89
15,7-8-19_Makenzie_78-449-TX430-N1_2019-08-07_14-02-01.146_1878800.npy,78-449-TX430-N1,08-07,942,3171,99,259,216,N2,4,52,17.24,16238.63,54663.17,1706.61,4464.76,3723.51
16,7-8-19_Makenzie_78-449-TX430-N1_2019-08-09_14-29-38.291_1997500.npy,78-449-TX430-N1,08-09,588,3115,78,289,224,N2,5,51,17.92,10537.61,55824.26,1397.85,5179.2,4014.33
17,7-8-19_Makenzie_78-449-TX430-N1_2019-08-14_18-36-43.297_2256300.npy,78-449-TX430-N1,08-14,204,3441,149,242,171,N2,5,51,17.92,3655.91,61666.54,2670.25,4336.91,3064.51
18,7-8-19_Makenzie_78-449-TX430-N1_2019-08-15_21-59-24.316_2296000.npy,78-449-TX430-N1,08-15,434,3571,89,246,217,N2,5,51,17.92,7777.76,63996.29,1594.98,4408.59,3888.88
19,7-8-19_Makenzie_78-449-TX430-N1_2019-08-17_17-36-20.918_2378200.npy,78-449-TX430-N1,08-17,355,3619,122,211,275,N2,5,51,17.92,6361.99,64856.5,2186.38,3781.35,4928.31
20,7-8-19_Makenzie_78-449-TX430-N1_2019-08-19_14-26-43.662_2477300.npy,78-449-TX430-N1,08-19,281,3614,61,238,245,N2,5,51,17.92,5035.83,64766.9,1093.19,4265.22,4390.67
21,7-8-19_Makenzie_78-449-TX430-N1_2019-08-21_14-51-01.503_2571300.npy,78-449-TX430-N1,08-21,714,3827,50,360,256,N2,5,51,17.92,12795.67,68584.09,896.06,6451.6,4587.8
22,7-8-19_Makenzie_78-449-TX430-N1_2019-08-23_12-01-03.362_2635700.npy,78-449-TX430-N1,08-23,266,3973,54,262,294,N2,5,51,17.92,4767.02,71200.57,967.74,4695.33,5268.81
23,7-8-19_Makenzie_78-449-TX430-N1_2019-08-25_12-00-10.662_2699100.npy,78-449-TX430-N1,08-25,1030,4122,18,485,198,N2,5,51,17.92,18458.74,73870.82,322.58,8691.74,3548.38
24,7-8-19_Makenzie_78-449-TX430-N1_2019-08-27_12-00-35.969_2762500.npy,78-449-TX430-N1,08-27,399,3860,34,388,315,N2,5,51,17.92,7150.52,69175.49,609.32,6953.39,5645.15
25,7-8-19_Makenzie_78-449-TX430-N1_2019-08-29_12-01-28.029_2825900.npy,78-449-TX430-N1,08-29,1347,3792,103,303,437,N2,5,51,17.92,24139.74,67956.85,1845.87,5430.1,7831.53
26,7-8-19_Makenzie_78-449-TX430-N1_2019-08-31_12-00-36.913_2893900.npy,78-449-TX430-N1,08-31,315,3635,124,181,352,N2,5,51,17.92,5645.15,65143.24,2222.22,3243.72,6308.23
27,7-8-19_Makenzie_78-449-TX430-N1_2019-09-02_15-08-48.285_2956300.npy,78-449-TX430-N1,09-02,1459,3479,198,951,420,N2,5,51,17.92,26146.9,62347.55,3548.38,17042.98,7526.87
28,7-8-19_Makenzie_78-449-TX430-N1_2019-09-04_12-01-19.859_3006500.npy,78-449-TX430-N1,09-04,387,3175,162,173,415,N2,5,51,17.92,6935.47,56899.53,2903.22,3100.35,7437.26
29,7-8-19_Makenzie_78-449-TX430-N1_2019-09-05_08-02-27.425_3028900.npy,78-449-TX430-N1,09-05,418,3092,105,233,362,N2,5,51,17.92,7491.02,55412.08,1881.72,4175.62,6487.44
30,7-8-19_Makenzie_78-449-TX430-N1_2019-09-06_12-05-57.404_3051300.npy,78-449-TX430-N1,09-06,915,2652,160,332,550,N2,5,51,17.92,16397.82,47526.79,2867.38,5949.81,9856.61
31,7-8-19_Makenzie_78-449-TX430-N1_2019-09-07_12-01-57.325_3073700.npy,78-449-TX430-N1,09-07,465,2597,170,210,593,N2,5,51,17.92,8333.32,46541.13,3046.59,3763.43,10627.22
32,7-8-19_Makenzie_78-449-TX430-N1_2019-09-08_12-00-05.768_3096100.npy,78-449-TX430-N1,09-08,546,2478,136,224,643,N2,5,51,17.92,9784.93,44408.51,2437.27,4014.33,11523.27
33,7-8-19_Makenzie_78-449-TX430-N1_2019-09-09_15-15-51.304_3120000.npy,78-449-TX430-N1,09-09,502,2623,128,215,716,N2,5,51,17.92,8996.4,47007.07,2293.9,3853.04,12831.52
34,7-8-19_Makenzie_78-449-TX430-N1_2019-09-10_12-00-32.713_3134000.npy,78-449-TX430-N1,09-10,486,2582,121,206,706,N2,5,51,17.92,8709.66,46272.31,2168.45,3691.75,12652.3
35,7-8-19_Makenzie_78-449-TX430-N1_2019-09-11_13-02-15.453_3158400.npy,78-449-TX430-N1,09-11,783,2426,141,262,675,N2,5,51,17.92,14032.23,43476.62,2526.88,4695.33,12096.75
36,7-8-19_Makenzie_78-449-TX430-N1_2019-09-12_12-13-10.791_3173000.npy,78-449-TX430-N1,09-12,1446,4610,172,461,1190,N2,6,67,10.38,15014.95,47869.25,1786.01,4786.92,12356.7
37,7-8-19_Makenzie_78-449-TX430-N1_2019-09-13_11-43-52.385_3187000.npy,78-449-TX430-N1,09-13,1194,2054,259,232,505,N2,5,51,17.92,21397.81,36809.96,4641.57,4157.7,9050.16
38,7-8-19_Makenzie_78-449-TX430-N1_2019-09-14_09-10-34.775_3192600.npy,78-449-TX430-N1,09-14,569,1953,164,245,410,N2,5,51,17.92,10197.11,34999.93,2939.06,4390.67,7347.66
39,7-8-19_Makenzie_78-449-TX430-N1_2019-09-15_09-10-44.211_3198200.npy,78-449-TX430-N1,09-15,655,1864,224,243,354,N2,5,51,17.92,11738.33,33404.95,4014.33,4354.83,6344.07
40,7-8-19_Makenzie_78-449-TX430-N1_2019-09-16_10-21-37.195_3203800.npy,78-449-TX430-N1,09-16,672,1790,291,186,369,N2,5,51,17.92,12042.99,32078.79,5215.04,3333.33,6612.89
41,7-8-19_Makenzie_78-449-TX430-N1_2019-09-18_09-10-33.006_3217000.npy,78-449-TX430-N1,09-18,1326,1699,257,274,301,N2,5,51,17.92,23763.39,30447.97,4605.73,4910.38,5394.25
