,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
138,7-8-19_Makenzie_78-460-TX430-N3_2019-07-13_22-19-26.597_491400.npy,78-460-TX430-N3,07-13,7,4752,332,55,14,N3,2,107,4.07134334876408,28.4994034413486,19347.0235933269,1351.68599178968,223.923884182025,56.9988068826972
139,7-8-19_Makenzie_78-460-TX430-N3_2019-07-14_19-37-39.301_538900.npy,78-460-TX430-N3,07-14,4,5616,449,55,14,N3,2,107,4.07134334876408,16.2853733950563,22864.6642466591,1828.03316359507,223.923884182025,56.9988068826972
140,7-8-19_Makenzie_78-460-TX430-N3_2019-07-15_19-43-31.460_586400.npy,78-460-TX430-N3,07-15,3,6064,451,65,4,N3,2,107,4.07134334876408,12.2140300462923,24688.6260669054,1836.1758502926,264.637317669665,16.2853733950563
141,7-8-19_Makenzie_78-460-TX430-N3_2019-07-16_15-41-14.266_606000.npy,78-460-TX430-N3,07-16,4,6987,246,165,0,N3,2,107,4.07134334876408,16.2853733950563,28446.4759778147,1001.55046379596,671.771652546074,0
142,7-8-19_Makenzie_78-460-TX430-N3_2019-07-18_13-44-11.133_734900.npy,78-460-TX430-N3,07-18,133,3624,289,268,37,N3,3,72,8.99166859567901,1195.89192322531,32585.8069907407,2598.59222415124,2409.76718364198,332.691738040124
143,7-8-19_Makenzie_78-460-TX430-N3_2019-07-20_13-19-54.154_848200.npy,78-460-TX430-N3,07-20,151,3949,287,280,31,N3,3,72,8.99166859567901,1357.74195794753,35508.0992843364,2580.60888695988,2517.66720679012,278.741726466049
144,7-8-19_Makenzie_78-460-TX430-N3_2019-07-22_13-43-44.740_966200.npy,78-460-TX430-N3,07-22,156,4645,180,416,38,N3,3,72,8.99166859567901,1402.70030092593,41766.300626929,1618.50034722222,3740.53413580247,341.683406635803
145,7-8-19_Makenzie_78-460-TX430-N3_2019-07-24_13-30-19.371_1086600.npy,78-460-TX430-N3,07-24,298,5470,281,473,36,N3,3,72,8.99166859567901,2679.51724151235,49184.4272183642,2526.6588753858,4253.05924575617,323.700069444445
146,7-8-19_Makenzie_78-460-TX430-N3_2019-07-26_13-49-45.619_1188000.npy,78-460-TX430-N3,07-26,99,2611,97,182,56,N3,4,52,17.2384652366864,1706.60805843195,45009.6327329882,1672.13112795858,3137.40067307692,965.354053254438
147,7-8-19_Makenzie_78-460-TX430-N3_2019-07-28_13-24-37.677_1301300.npy,78-460-TX430-N3,07-28,89,3256,134,266,87,N3,4,52,17.2384652366864,1534.22340606509,56128.4428106509,2309.95434171598,4585.43175295858,1499.74647559172
