,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
595,7-8-19_Makenzie_78-471-TX430-N5_2019-07-13_22-42-43.344_492500.npy,78-471-TX430-N5,07-13,14,5944,184,93,13,N5,2,107,4.07134334876408,56.9988068826972,24200.0648650537,749.127176172591,378.63493143506,52.9274635339331
596,7-8-19_Makenzie_78-471-TX430-N5_2019-07-14_20-00-50.158_540000.npy,78-471-TX430-N5,07-14,11,6451,231,94,12,N5,2,107,4.07134334876408,44.7847768364049,26264.2359428771,940.480313564503,382.706274783824,48.856120185169
597,7-8-19_Makenzie_78-471-TX430-N5_2019-07-15_20-06-41.323_587500.npy,78-471-TX430-N5,07-15,9,7149,318,61,11,N5,2,107,4.07134334876408,36.6420901388768,29106.0336003144,1294.68718490698,248.351944274609,44.7847768364049
598,7-8-19_Makenzie_78-471-TX430-N5_2019-07-16_16-04-29.489_607100.npy,78-471-TX430-N5,07-16,6,8382,78,123,9,N5,2,107,4.07134334876408,24.4280600925845,34125.9999493405,317.564781203599,500.775231897982,36.6420901388768
599,7-8-19_Makenzie_78-471-TX430-N5_2019-07-18_14-07-23.012_736000.npy,78-471-TX430-N5,07-18,169,4499,187,192,52,N5,3,72,8.99166859567901,1519.59199266975,40453.5170119599,1681.44202739198,1726.40037037037,467.566766975309
600,7-8-19_Makenzie_78-471-TX430-N5_2019-07-20_13-40-09.078_849300.npy,78-471-TX430-N5,07-20,157,5304,205,192,40,N5,3,72,8.99166859567901,1411.69196952161,47691.8102314815,1843.2920621142,1726.40037037037,359.666743827161
601,7-8-19_Makenzie_78-471-TX430-N5_2019-07-22_14-06-56.876_967300.npy,78-471-TX430-N5,07-22,207,5650,188,329,33,N5,3,72,8.99166859567901,1861.27539930556,50802.9275655864,1690.43369598765,2958.2589679784,296.725063657407
602,7-8-19_Makenzie_78-471-TX430-N5_2019-07-24_13-56-47.625_1087800.npy,78-471-TX430-N5,07-24,326,6963,231,446,61,N5,3,72,8.99166859567901,2931.28396219136,62608.988431713,2077.07544560185,4010.28419367284,548.49178433642
603,7-8-19_Makenzie_78-471-TX430-N5_2019-07-26_14-13-30.834_1189100.npy,78-471-TX430-N5,07-26,57,2947,52,72,78,N5,4,52,17.2384652366864,982.592518491124,50801.7570525148,896.400192307692,1241.16949704142,1344.60028846154
604,7-8-19_Makenzie_78-471-TX430-N5_2019-07-28_13-45-07.735_1302400.npy,78-471-TX430-N5,07-28,76,4119,187,227,94,N5,4,52,17.2384652366864,1310.12335798817,71005.2383099113,3223.59299926035,3913.13160872781,1620.41573224852
605,7-8-19_Makenzie_78-471-TX430-N5_2019-07-30_20-25-34.648_1422300.npy,78-471-TX430-N5,07-30,29,3471,108,71,99,N5,4,52,17.2384652366864,499.915491863905,59834.7128365385,1861.75424556213,1223.93103180473,1706.60805843195
606,7-8-19_Makenzie_78-471-TX430-N5_2019-08-01_14-13-52.319_1530700.npy,78-471-TX430-N5,08-01,58,3995,81,94,70,N5,4,52,17.2384652366864,999.830983727811,68867.6686205621,1396.3156841716,1620.41573224852,1206.69256656805
607,7-8-19_Makenzie_78-471-TX430-N5_2019-08-03_14-14-23.445_1649400.npy,78-471-TX430-N5,08-03,83,4613,86,146,107,N5,4,52,17.2384652366864,1430.79261464497,79521.0401368343,1482.50801035503,2516.81592455621,1844.51578032544
608,7-8-19_Makenzie_78-471-TX430-N5_2019-08-05_14-35-45.821_1768100.npy,78-471-TX430-N5,08-05,337,4986,164,245,155,N5,4,52,17.2384652366864,5809.36278476331,85950.9876701184,2827.10829881657,4223.42398298817,2671.96211168639
609,7-8-19_Makenzie_78-471-TX430-N5_2019-08-07_14-50-38.556_1881000.npy,78-471-TX430-N5,08-07,951,5323,153,333,220,N5,4,52,17.2384652366864,16393.7804400888,91760.3504548817,2637.48518121302,5740.40892381657,3792.46235207101
610,7-8-19_Makenzie_78-471-TX430-N5_2019-08-09_15-18-14.184_1999700.npy,78-471-TX430-N5,08-09,871,5864,191,359,246,N5,5,51,17.9211111111111,15609.2877777778,105089.395555556,3422.93222222222,6433.67888888889,4408.59333333333
611,7-8-19_Makenzie_78-471-TX430-N5_2019-08-14_19-25-33.225_2258500.npy,78-471-TX430-N5,08-14,126,6459,213,348,207,N5,5,51,17.9211111111111,2258.06,115752.456666667,3817.19666666667,6236.54666666667,3709.67
612,7-8-19_Makenzie_78-471-TX430-N5_2019-08-15_22-48-07.843_2298200.npy,78-471-TX430-N5,08-15,511,6609,118,458,337,N5,5,51,17.9211111111111,9157.68777777778,118440.623333333,2114.69111111111,8207.86888888889,6039.41444444445
613,7-8-19_Makenzie_78-471-TX430-N5_2019-08-17_18-20-31.179_2380400.npy,78-471-TX430-N5,08-17,349,7315,162,377,346,N5,5,51,17.9211111111111,6254.46777777778,131092.927777778,2903.22,6756.25888888889,6200.70444444445
614,7-8-19_Makenzie_78-471-TX430-N5_2019-08-19_15-15-31.296_2479500.npy,78-471-TX430-N5,08-19,434,7482,74,424,194,N5,5,51,17.9211111111111,7777.76222222222,134085.753333333,1326.16222222222,7598.55111111111,3476.69555555556
615,7-8-19_Makenzie_78-471-TX430-N5_2019-08-21_15-39-40.685_2573500.npy,78-471-TX430-N5,08-21,1045,7771,47,441,145,N5,5,51,17.9211111111111,18727.5611111111,139264.954444444,842.292222222222,7903.21,2598.56111111111
616,7-8-19_Makenzie_78-471-TX430-N5_2019-08-23_12-51-09.141_2637900.npy,78-471-TX430-N5,08-23,462,7751,62,385,149,N5,5,51,17.9211111111111,8279.55333333334,138906.532222222,1111.10888888889,6899.62777777778,2670.24555555556
617,7-8-19_Makenzie_78-471-TX430-N5_2019-08-25_12-50-20.904_2701300.npy,78-471-TX430-N5,08-25,1892,8019,4,632,78,N5,5,51,17.9211111111111,33906.7422222222,143709.39,71.6844444444445,11326.1422222222,1397.84666666667
618,7-8-19_Makenzie_78-471-TX430-N5_2019-08-27_12-49-21.713_2764700.npy,78-471-TX430-N5,08-27,622,8302,31,541,132,N5,5,51,17.9211111111111,11146.9311111111,148781.064444444,555.554444444445,9695.32111111111,2365.58666666667
619,7-8-19_Makenzie_78-471-TX430-N5_2019-08-29_12-51-28.459_2828100.npy,78-471-TX430-N5,08-29,330,8418,227,480,396,N5,5,51,17.9211111111111,5913.96666666667,150859.913333333,4068.09222222222,8602.13333333333,7096.76
620,7-8-19_Makenzie_78-471-TX430-N5_2019-08-31_12-49-19.992_2896100.npy,78-471-TX430-N5,08-31,340,8373,229,405,366,N5,5,51,17.9211111111111,6093.17777777778,150053.463333333,4103.93444444445,7258.05,6559.12666666667
621,7-8-19_Makenzie_78-471-TX430-N5_2019-09-02_15-57-13.741_2958500.npy,78-471-TX430-N5,09-02,535,8022,314,661,589,N5,5,51,17.9211111111111,9587.79444444445,143763.153333333,5627.22888888889,11845.8544444444,10555.5344444444
622,7-8-19_Makenzie_78-471-TX430-N5_2019-09-04_12-50-08.253_3008700.npy,78-471-TX430-N5,09-04,509,7886,268,393,601,N5,5,51,17.9211111111111,9121.84555555556,141325.882222222,4802.85777777778,7042.99666666667,10770.5877777778
623,7-8-19_Makenzie_78-471-TX430-N5_2019-09-05_08-51-12.513_3031100.npy,78-471-TX430-N5,09-05,418,7958,193,424,540,N5,5,51,17.9211111111111,7491.02444444445,142616.202222222,3458.77444444444,7598.55111111111,9677.4
