,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
53,7-8-19_Makenzie_78-455-TX430-N2_2019-07-13_22-08-54.513_490900.npy,78-455-TX430-N2,07-13,123,2615,202,38,8,N1,2,107,4.07134334876408,500.775231897982,10646.5628570181,822.411356450345,154.711047253035,32.5707467901127
54,7-8-19_Makenzie_78-455-TX430-N2_2019-07-14_19-27-06.758_538400.npy,78-455-TX430-N2,07-14,94,3004,274,18,9,N1,2,107,4.07134334876408,382.706274783824,12230.3154196873,1115.54807756136,73.2841802777535,36.6420901388768
55,7-8-19_Makenzie_78-455-TX430-N2_2019-07-15_19-32-58.877_585900.npy,78-455-TX430-N2,07-15,62,3144,269,38,3,N1,2,107,4.07134334876408,252.423287623373,12800.3034885143,1095.19136081754,154.711047253035,12.2140300462923
56,7-8-19_Makenzie_78-455-TX430-N2_2019-07-16_15-30-39.348_605500.npy,78-455-TX430-N2,07-16,123,3489,60,141,1,N1,2,107,4.07134334876408,500.775231897982,14204.9169438379,244.280600925845,574.059412175736,4.07134334876408
57,7-8-19_Makenzie_78-455-TX430-N2_2019-07-18_13-33-37.834_734400.npy,78-455-TX430-N2,07-18,207,2018,190,145,18,N1,3,72,8.99166859567901,842.768073194165,8215.97087780592,773.555236265176,590.344785570792,73.2841802777535
58,7-8-19_Makenzie_78-455-TX430-N2_2019-07-20_13-16-34.486_847700.npy,78-455-TX430-N2,07-20,229,2386,171,186,28,N1,3,72,8.99166859567901,932.337626866975,9714.22523015111,696.199712638658,757.26986287012,113.997613765394
59,7-8-19_Makenzie_78-455-TX430-N2_2019-07-22_13-33-16.400_965700.npy,78-455-TX430-N2,07-22,117,2593,238,209,16,N1,3,72,8.99166859567901,476.347171805398,10556.9933033453,968.979717005852,850.910759891694,65.1414935802253
60,7-8-19_Makenzie_78-455-TX430-N2_2019-07-24_13-26-16.978_1084800.npy,78-455-TX430-N2,07-24,256,2827,248,277,54,N1,3,72,8.99166859567901,1042.26389728361,11509.6876469561,1009.69315049349,1127.76210760765,219.852540833261
61,7-8-19_Makenzie_78-455-TX430-N2_2019-07-26_13-38-57.764_1187500.npy,78-455-TX430-N2,07-26,60,1907,148,133,317,N1,4,52,17.2384652366864,244.280600925845,7764.05176609311,602.558815617084,541.488665385623,1290.61584155821
62,7-8-19_Makenzie_78-455-TX430-N2_2019-07-28_13-21-18.168_1300800.npy,78-455-TX430-N2,07-28,75,1719,172,129,136,N1,4,52,17.2384652366864,305.350751157306,6998.63921652546,700.271055987422,525.203291990567,553.702695431915
