,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
406,7-8-19_Makenzie_78-466-TX430-N4_2019-08-14_19-14-24.604_2258000.npy,78-466-TX430-N4,08-14,163,3188,141,199,102,N4,5,51,17.9211111111111,2921.14111111111,57132.5022222222,2526.87666666667,3566.30111111111,1827.95333333333
407,7-8-19_Makenzie_78-466-TX430-N4_2019-08-15_22-36-56.822_2297700.npy,78-466-TX430-N4,08-15,393,3506,70,210,220,N4,5,51,17.9211111111111,7042.99666666667,62831.4155555556,1254.47777777778,3763.43333333333,3942.64444444445
408,7-8-19_Makenzie_78-466-TX430-N4_2019-08-17_18-08-30.674_2379900.npy,78-466-TX430-N4,08-17,322,3743,138,200,241,N4,5,51,17.9211111111111,5770.59777777778,67078.7188888889,2473.11333333333,3584.22222222222,4318.98777777778
409,7-8-19_Makenzie_78-466-TX430-N4_2019-08-19_15-04-22.618_2479000.npy,78-466-TX430-N4,08-19,328,3888,83,222,218,N4,5,51,17.9211111111111,5878.12444444444,69677.28,1487.45222222222,3978.48666666667,3906.80222222222
410,7-8-19_Makenzie_78-466-TX430-N4_2019-08-21_15-28-32.521_2573000.npy,78-466-TX430-N4,08-21,803,3833,98,291,228,N4,5,51,17.9211111111111,14390.6522222222,68691.6188888889,1756.26888888889,5215.04333333333,4086.01333333333
411,7-8-19_Makenzie_78-466-TX430-N4_2019-08-23_12-40-00.019_2637400.npy,78-466-TX430-N4,08-23,447,4016,82,222,226,N4,5,51,17.9211111111111,8010.73666666667,71971.1822222222,1469.53111111111,3978.48666666667,4050.17111111111
412,7-8-19_Makenzie_78-466-TX430-N4_2019-08-25_12-39-12.111_2700800.npy,78-466-TX430-N4,08-25,1802,4252,30,421,168,N4,5,51,17.9211111111111,32293.8422222222,76200.5644444445,537.633333333333,7544.78777777778,3010.74666666667
413,7-8-19_Makenzie_78-466-TX430-N4_2019-08-27_12-38-11.992_2764200.npy,78-466-TX430-N4,08-27,710,4348,43,294,213,N4,5,51,17.9211111111111,12723.9888888889,77920.9911111111,770.607777777778,5268.80666666667,3817.19666666667
414,7-8-19_Makenzie_78-466-TX430-N4_2019-08-29_12-40-19.502_2827600.npy,78-466-TX430-N4,08-29,459,4624,138,205,267,N4,5,51,17.9211111111111,8225.79,82867.2177777778,2473.11333333333,3673.82777777778,4784.93666666667
415,7-8-19_Makenzie_78-466-TX430-N4_2019-08-31_12-38-10.658_2895600.npy,78-466-TX430-N4,08-31,446,4776,177,231,190,N4,5,51,17.9211111111111,7992.81555555556,85591.2266666667,3172.03666666667,4139.77666666667,3405.01111111111
416,7-8-19_Makenzie_78-466-TX430-N4_2019-09-02_15-46-19.806_2958000.npy,78-466-TX430-N4,09-02,634,4862,231,539,295,N4,5,51,17.9211111111111,11361.9844444444,87132.4422222222,4139.77666666667,9659.47888888889,5286.72777777778
417,7-8-19_Makenzie_78-466-TX430-N4_2019-09-04_12-38-59.069_3008200.npy,78-466-TX430-N4,09-04,734,4830,216,196,344,N4,5,51,17.9211111111111,13154.0955555556,86558.9666666667,3870.96,3512.53777777778,6164.86222222222
418,7-8-19_Makenzie_78-466-TX430-N4_2019-09-05_08-40-03.064_3030600.npy,78-466-TX430-N4,09-05,565,4969,212,195,392,N4,5,51,17.9211111111111,10125.4277777778,89050.0011111111,3799.27555555556,3494.61666666667,7025.07555555556
419,7-8-19_Makenzie_78-466-TX430-N4_2019-09-06_12-43-24.637_3053000.npy,78-466-TX430-N4,09-06,988,4961,271,222,481,N4,5,51,17.9211111111111,17706.0577777778,88906.6322222222,4856.62111111111,3978.48666666667,8620.05444444445
420,7-8-19_Makenzie_78-466-TX430-N4_2019-09-07_12-39-34.289_3075400.npy,78-466-TX430-N4,09-07,665,5321,397,207,541,N4,5,51,17.9211111111111,11917.5388888889,95358.2322222222,7114.68111111111,3709.67,9695.32111111111
421,7-8-19_Makenzie_78-466-TX430-N4_2019-09-08_12-37-44.242_3097800.npy,78-466-TX430-N4,09-08,1002,5515,414,258,560,N4,5,51,17.9211111111111,17956.9533333333,98834.9277777778,7419.34,4623.64666666667,10035.8222222222
422,7-8-19_Makenzie_78-466-TX430-N4_2019-09-09_15-53-26.943_3121700.npy,78-466-TX430-N4,09-09,787,5525,475,180,566,N4,5,51,17.9211111111111,14103.9144444444,99014.1388888889,8512.52777777778,3225.8,10143.3488888889
423,7-8-19_Makenzie_78-466-TX430-N4_2019-09-10_12-38-06.903_3135700.npy,78-466-TX430-N4,09-10,854,5491,466,214,621,N4,5,51,17.9211111111111,15304.6288888889,98404.8211111111,8351.23777777778,3835.11777777778,11129.01
424,7-8-19_Makenzie_78-466-TX430-N4_2019-09-11_13-41-04.187_3160100.npy,78-466-TX430-N4,09-11,997,5478,530,253,637,N4,5,51,17.9211111111111,17867.3477777778,98171.8466666667,9498.18888888889,4534.04111111111,11415.7477777778
425,7-8-19_Makenzie_78-466-TX430-N4_2019-09-12_12-50-53.401_3174700.npy,78-466-TX430-N4,09-12,1988,10899,1122,476,1105,N4,6,67,10.3837848073068,20642.9641969258,113172.870614836,11650.6065537982,4942.68156827801,11474.082212074
426,7-8-19_Makenzie_78-466-TX430-N4_2019-09-13_12-21-25.087_3188700.npy,78-466-TX430-N4,09-13,1628,5019,934,266,652,N4,5,51,17.9211111111111,29175.5688888889,89946.0566666667,16738.3177777778,4767.01555555556,11684.5644444444
427,7-8-19_Makenzie_78-466-TX430-N4_2019-09-14_09-48-42.693_3194300.npy,78-466-TX430-N4,09-14,844,5367,428,235,618,N4,5,51,17.9211111111111,15125.4177777778,96182.6033333334,7670.23555555556,4211.46111111111,11075.2466666667
428,7-8-19_Makenzie_78-466-TX430-N4_2019-09-15_09-48-47.047_3199900.npy,78-466-TX430-N4,09-15,965,5471,386,280,639,N4,5,51,17.9211111111111,17293.8722222222,98046.3988888889,6917.54888888889,5017.91111111111,11451.59
429,7-8-19_Makenzie_78-466-TX430-N4_2019-09-16_10-59-46.391_3205500.npy,78-466-TX430-N4,09-16,944,5365,484,250,775,N4,5,51,17.9211111111111,16917.5288888889,96146.7611111111,8673.81777777778,4480.27777777778,13888.8611111111
430,7-8-19_Makenzie_78-466-TX430-N4_2019-09-18_09-48-44.826_3218700.npy,78-466-TX430-N4,09-18,1521,5468,404,416,787,N4,5,51,17.9211111111111,27258.01,97992.6355555556,7240.12888888889,7455.18222222222,14103.9144444444
431,7-8-19_Makenzie_78-466-TX430-N4_2019-09-19_09-48-44.359_3226300.npy,78-466-TX430-N4,09-19,939,5398,461,395,898,N4,5,51,17.9211111111111,16827.9233333333,96738.1577777778,8261.63222222222,7078.83888888889,16093.1577777778
