,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
96,7-8-19_Makenzie_78-459-TX430-N3_2019-07-13_22-17-19.760_491300.npy,78-459-TX430-N3,07-13,3,2559,223,34,0,N3,2,107,4.07134334876408,12.2140300462923,10418.5676294873,907.909566774391,138.425673857979,0
97,7-8-19_Makenzie_78-459-TX430-N3_2019-07-14_19-35-32.687_538800.npy,78-459-TX430-N3,07-14,4,3307,303,6,2,N3,2,107,4.07134334876408,16.2853733950563,13463.9324543628,1233.61703467552,24.4280600925845,8.14268669752817
98,7-8-19_Makenzie_78-459-TX430-N3_2019-07-15_19-41-25.437_586300.npy,78-459-TX430-N3,07-15,4,3662,326,3,14,N3,2,107,4.07134334876408,16.2853733950563,14909.2593431741,1327.25793169709,12.2140300462923,56.9988068826972
99,7-8-19_Makenzie_78-459-TX430-N3_2019-07-16_15-39-07.369_605900.npy,78-459-TX430-N3,07-16,3,4189,40,107,0,N3,2,107,4.07134334876408,12.2140300462923,17054.8572879727,162.853733950563,435.633738317757,0
100,7-8-19_Makenzie_78-459-TX430-N3_2019-07-18_13-42-04.519_734800.npy,78-459-TX430-N3,07-18,122,2144,133,184,16,N3,3,72,8.99166859567901,1096.98356867284,19278.1374691358,1195.89192322531,1654.46702160494,143.866697530864
101,7-8-19_Makenzie_78-459-TX430-N3_2019-07-20_13-19-12.581_848100.npy,78-459-TX430-N3,07-20,149,2403,187,191,28,N3,3,72,8.99166859567901,1339.75862075617,21606.9796354167,1681.44202739198,1717.40870177469,251.766720679012
102,7-8-19_Makenzie_78-459-TX430-N3_2019-07-22_13-41-38.198_966100.npy,78-459-TX430-N3,07-22,149,2713,168,317,12,N3,3,72,8.99166859567901,1339.75862075617,24394.3969000772,1510.60032407407,2850.35894483025,107.900023148148
103,7-8-19_Makenzie_78-459-TX430-N3_2019-07-24_13-29-40.783_1086200.npy,78-459-TX430-N3,07-24,276,2997,197,351,38,N3,3,72,8.99166859567901,2481.70053240741,26948.03078125,1771.35871334877,3156.07567708333,341.683406635803
104,7-8-19_Makenzie_78-459-TX430-N3_2019-07-26_13-47-35.849_1187900.npy,78-459-TX430-N3,07-26,101,3021,125,267,56,N3,4,52,17.2384652366864,1741.08498890533,52077.4034800296,2154.8081545858,4602.67021819527,965.354053254438
105,7-8-19_Makenzie_78-459-TX430-N3_2019-07-28_13-23-56.072_1301200.npy,78-459-TX430-N3,07-28,51,1746,149,199,106,N3,4,52,17.2384652366864,879.161727071006,30098.3603032544,2568.53132026627,3430.45458210059,1827.27731508876
106,7-8-19_Makenzie_78-459-TX430-N3_2019-07-30_19-59-43.732_1421100.npy,78-459-TX430-N3,07-30,84,3644,137,292,180,N3,4,52,17.2384652366864,1448.03107988166,62816.9673224852,2361.66973742604,5033.63184911243,3102.92374260355
107,7-8-19_Makenzie_78-459-TX430-N3_2019-08-01_13-47-59.527_1529500.npy,78-459-TX430-N3,08-01,138,3759,119,356,273,N3,4,52,17.2384652366864,2378.90820266272,64799.3908247041,2051.37736316568,6136.89362426036,4706.10100961539
108,7-8-19_Makenzie_78-459-TX430-N3_2019-08-03_13-48-23.079_1648200.npy,78-459-TX430-N3,08-03,154,3948,173,373,383,N3,4,52,17.2384652366864,2654.7236464497,68057.4607544379,2982.25448594675,6429.94753328402,6602.33218565089
109,7-8-19_Makenzie_78-459-TX430-N3_2019-08-05_14-08-56.509_1766900.npy,78-459-TX430-N3,08-05,350,4114,190,398,298,N3,4,52,17.2384652366864,6033.46283284024,70919.0459837278,3275.30839497041,6860.90916420118,5137.06264053254
110,7-8-19_Makenzie_78-459-TX430-N3_2019-08-07_14-23-54.696_1879800.npy,78-459-TX430-N3,08-07,977,4339,167,518,267,N3,4,52,17.2384652366864,16841.9805362426,74797.7006619823,2878.82369452663,8929.52499260355,4602.67021819527
111,7-8-19_Makenzie_78-459-TX430-N3_2019-08-09_14-51-29.960_1998500.npy,78-459-TX430-N3,08-09,927,4635,181,497,316,N3,5,51,17.9211111111111,16612.87,83064.35,3243.72111111111,8906.79222222222,5663.07111111111
112,7-8-19_Makenzie_78-459-TX430-N3_2019-08-14_18-58-48.922_2257300.npy,78-459-TX430-N3,08-14,177,4617,392,521,405,N3,5,51,17.9211111111111,3172.03666666667,82741.77,7025.07555555556,9336.89888888889,7258.05
113,7-8-19_Makenzie_78-459-TX430-N3_2019-08-15_22-21-21.346_2297000.npy,78-459-TX430-N3,08-15,391,4814,267,558,595,N3,5,51,17.9211111111111,7007.15444444445,86272.2288888889,4784.93666666667,9999.98,10663.0611111111
114,7-8-19_Makenzie_78-459-TX430-N3_2019-08-17_17-52-29.154_2379200.npy,78-459-TX430-N3,08-17,519,5153,302,597,522,N3,5,51,17.9211111111111,9301.05666666667,92347.4855555556,5412.17555555556,10698.9033333333,9354.82
115,7-8-19_Makenzie_78-459-TX430-N3_2019-08-19_14-48-38.191_2478300.npy,78-459-TX430-N3,08-19,442,5371,189,665,455,N3,5,51,17.9211111111111,7921.13111111111,96254.2877777778,3387.09,11917.5388888889,8154.10555555556
116,7-8-19_Makenzie_78-459-TX430-N3_2019-08-21_15-12-56.298_2572300.npy,78-459-TX430-N3,08-21,945,5472,236,736,460,N3,5,51,17.9211111111111,16935.45,98064.32,4229.38222222222,13189.9377777778,8243.71111111111
117,7-8-19_Makenzie_78-459-TX430-N3_2019-08-23_12-24-22.495_2636700.npy,78-459-TX430-N3,08-23,423,5569,200,722,528,N3,5,51,17.9211111111111,7580.63,99802.6677777778,3584.22222222222,12939.0422222222,9462.34666666667
118,7-8-19_Makenzie_78-459-TX430-N3_2019-08-25_12-23-34.119_2700100.npy,78-459-TX430-N3,08-25,1304,5802,73,954,318,N3,5,51,17.9211111111111,23369.1288888889,103978.286666667,1308.24111111111,17096.74,5698.91333333333
119,7-8-19_Makenzie_78-459-TX430-N3_2019-08-27_12-22-34.279_2763500.npy,78-459-TX430-N3,08-27,594,5655,142,868,422,N3,5,51,17.9211111111111,10645.14,101343.883333333,2544.79777777778,15555.5244444444,7562.70888888889
120,7-8-19_Makenzie_78-459-TX430-N3_2019-08-29_12-24-41.893_2826900.npy,78-459-TX430-N3,08-29,1447,5700,427,719,521,N3,5,51,17.9211111111111,25931.8477777778,102150.333333333,7652.31444444445,12885.2788888889,9336.89888888889
121,7-8-19_Makenzie_78-459-TX430-N3_2019-08-31_12-22-34.400_2894900.npy,78-459-TX430-N3,08-31,456,5957,468,577,416,N3,5,51,17.9211111111111,8172.02666666667,106756.058888889,8387.08,10340.4811111111,7455.18222222222
122,7-8-19_Makenzie_78-459-TX430-N3_2019-09-02_15-30-43.361_2957300.npy,78-459-TX430-N3,09-02,1748,5163,582,1146,829,N3,5,51,17.9211111111111,31326.1022222222,92526.6966666667,10430.0866666667,20537.5933333333,14856.6011111111
123,7-8-19_Makenzie_78-459-TX430-N3_2019-09-04_12-23-20.780_3007500.npy,78-459-TX430-N3,09-04,703,5200,470,608,899,N3,5,51,17.9211111111111,12598.5411111111,93189.7777777778,8422.92222222222,10896.0355555556,16111.0788888889
