,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
469,7-8-19_Makenzie_78-468-TX430-N4_2019-07-13_22-36-24.616_492200.npy,78-468-TX430-N4,07-13,3,2902,138,109,5,N4,2,107,4.07134334876408,12.2140300462923,11815.0383981134,561.845382129444,443.776425015285,20.3567167438204
470,7-8-19_Makenzie_78-468-TX430-N4_2019-07-14_19-54-30.917_539700.npy,78-468-TX430-N4,07-14,0,3598,150,31,6,N4,2,107,4.07134334876408,0,14648.6933688532,610.701502314613,126.211643811687,24.4280600925845
471,7-8-19_Makenzie_78-468-TX430-N4_2019-07-15_20-00-22.489_587200.npy,78-468-TX430-N4,07-15,3,4124,164,22,3,N4,2,107,4.07134334876408,12.2140300462923,16790.2199703031,667.70030919731,89.5695536728099,12.2140300462923
472,7-8-19_Makenzie_78-468-TX430-N4_2019-07-16_15-58-09.212_606800.npy,78-468-TX430-N4,07-16,2,4898,33,72,2,N4,2,107,4.07134334876408,8.14268669752817,19941.4397222465,134.354330509215,293.136721111014,8.14268669752817
473,7-8-19_Makenzie_78-468-TX430-N4_2019-07-18_14-01-03.562_735700.npy,78-468-TX430-N4,07-18,147,2561,178,141,20,N4,3,72,8.99166859567901,1321.77528356482,23027.663273534,1600.51701003086,1267.82527199074,179.83337191358
474,7-8-19_Makenzie_78-468-TX430-N4_2019-07-20_13-33-50.251_849000.npy,78-468-TX430-N4,07-20,155,3311,186,135,24,N4,3,72,8.99166859567901,1393.70863233025,29771.4147202932,1672.4503587963,1213.87526041667,215.800046296296
475,7-8-19_Makenzie_78-468-TX430-N4_2019-07-22_14-00-36.733_967000.npy,78-468-TX430-N4,07-22,166,4110,155,324,17,N4,3,72,8.99166859567901,1492.61698688272,36955.7579282407,1393.70863233025,2913.300625,152.858366126543
476,7-8-19_Makenzie_78-468-TX430-N4_2019-07-24_13-54-56.940_1087500.npy,78-468-TX430-N4,07-24,256,5411,154,396,30,N4,3,72,8.99166859567901,2301.86716049383,48653.9187712191,1384.71696373457,3560.70076388889,269.75005787037
477,7-8-19_Makenzie_78-468-TX430-N4_2019-07-26_14-07-02.306_1188800.npy,78-468-TX430-N4,07-26,166,3416,99,195,80,N4,4,52,17.2384652366864,2861.58522928994,58886.5972485207,1706.60805843195,3361.50072115385,1379.07721893491
478,7-8-19_Makenzie_78-468-TX430-N4_2019-07-28_13-38-39.120_1302100.npy,78-468-TX430-N4,07-28,76,3298,112,220,47,N4,4,52,17.2384652366864,1310.12335798817,56852.4583505917,1930.70810650888,3792.46235207101,810.20786612426
479,7-8-19_Makenzie_78-468-TX430-N4_2019-07-30_20-19-07.704_1422000.npy,78-468-TX430-N4,07-30,117,4152,147,190,58,N4,4,52,17.2384652366864,2016.90043269231,71574.1076627219,2534.0543897929,3275.30839497041,999.830983727811
480,7-8-19_Makenzie_78-468-TX430-N4_2019-08-01_14-07-24.743_1530400.npy,78-468-TX430-N4,08-01,131,4524,149,232,66,N4,4,52,17.2384652366864,2258.23894600592,77986.8167307692,2568.53132026627,3999.32393491124,1137.7387056213
481,7-8-19_Makenzie_78-468-TX430-N4_2019-08-03_14-07-55.567_1649100.npy,78-468-TX430-N4,08-03,168,4872,113,269,85,N4,4,52,17.2384652366864,2896.06215976331,83985.8026331361,1947.94657174556,4637.14714866864,1465.26954511834
482,7-8-19_Makenzie_78-468-TX430-N4_2019-08-05_14-29-05.591_1767800.npy,78-468-TX430-N4,08-05,450,4984,161,294,97,N4,4,52,17.2384652366864,7757.30935650888,85916.510739645,2775.39290310651,5068.1087795858,1672.13112795858
483,7-8-19_Makenzie_78-468-TX430-N4_2019-08-07_14-43-56.795_1880700.npy,78-468-TX430-N4,08-07,838,5287,161,347,150,N4,4,52,17.2384652366864,14445.8338683432,91139.765706361,2775.39290310651,5981.74743713018,2585.76978550296
484,7-8-19_Makenzie_78-468-TX430-N4_2019-08-09_15-11-33.060_1999400.npy,78-468-TX430-N4,08-09,790,5498,198,388,185,N4,5,51,17.9211111111111,14157.6777777778,98530.2688888889,3548.38,6953.39111111111,3315.40555555556
485,7-8-19_Makenzie_78-468-TX430-N4_2019-08-14_19-18-51.980_2258200.npy,78-468-TX430-N4,08-14,99,6203,294,372,141,N4,5,51,17.9211111111111,1774.19,111164.652222222,5268.80666666667,6666.65333333333,2526.87666666667
486,7-8-19_Makenzie_78-468-TX430-N4_2019-08-15_22-41-24.632_2297900.npy,78-468-TX430-N4,08-15,470,6531,171,445,289,N4,5,51,17.9211111111111,8422.92222222222,117042.776666667,3064.51,7974.89444444445,5179.20111111111
487,7-8-19_Makenzie_78-468-TX430-N4_2019-08-17_18-13-59.039_2380100.npy,78-468-TX430-N4,08-17,347,6676,251,461,300,N4,5,51,17.9211111111111,6218.62555555556,119641.337777778,4498.19888888889,8261.63222222222,5376.33333333333
488,7-8-19_Makenzie_78-468-TX430-N4_2019-08-19_15-08-49.980_2479200.npy,78-468-TX430-N4,08-19,384,7007,180,515,285,N4,5,51,17.9211111111111,6881.70666666667,125573.225555556,3225.8,9229.37222222222,5107.51666666667
489,7-8-19_Makenzie_78-468-TX430-N4_2019-08-21_15-32-59.828_2573200.npy,78-468-TX430-N4,08-21,893,7401,137,602,346,N4,5,51,17.9211111111111,16003.5522222222,132634.143333333,2455.19222222222,10788.5088888889,6200.70444444445
