,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
533,7-8-19_Makenzie_78-469-TX430-N5_2019-08-25_12-45-53.590_2701100.npy,78-469-TX430-N5,08-25,1793,8265,51,895,76,N5,5,51,17.9211111111111,32132.5522222222,148117.983333333,913.976666666667,16039.3944444444,1362.00444444444
534,7-8-19_Makenzie_78-469-TX430-N5_2019-08-27_12-44-53.534_2764500.npy,78-469-TX430-N5,08-27,345,8635,95,704,159,N5,5,51,17.9211111111111,6182.78333333333,154748.794444444,1702.50555555556,12616.4622222222,2849.45666666667
535,7-8-19_Makenzie_78-469-TX430-N5_2019-08-29_12-47-00.792_2827900.npy,78-469-TX430-N5,08-29,128,9025,329,711,386,N5,5,51,17.9211111111111,2293.90222222222,161738.027777778,5896.04555555556,12741.91,6917.54888888889
536,7-8-19_Makenzie_78-469-TX430-N5_2019-08-31_12-44-52.190_2895900.npy,78-469-TX430-N5,08-31,122,9340,312,696,330,N5,5,51,17.9211111111111,2186.37555555556,167383.177777778,5591.38666666667,12473.0933333333,5913.96666666667
537,7-8-19_Makenzie_78-469-TX430-N5_2019-09-02_15-52-46.531_2958300.npy,78-469-TX430-N5,09-02,277,9045,401,1338,601,N5,5,51,17.9211111111111,4964.14777777778,162096.45,7186.36555555556,23978.4466666667,10770.5877777778
538,7-8-19_Makenzie_78-469-TX430-N5_2019-09-04_12-45-41.507_3008500.npy,78-469-TX430-N5,09-04,429,8867,301,685,518,N5,5,51,17.9211111111111,7688.15666666667,158906.492222222,5394.25444444445,12275.9611111111,9283.13555555556
539,7-8-19_Makenzie_78-469-TX430-N5_2019-09-05_08-46-44.884_3030900.npy,78-469-TX430-N5,09-05,288,8910,202,714,445,N5,5,51,17.9211111111111,5161.28,159677.1,3620.06444444444,12795.6733333333,7974.89444444445
540,7-8-19_Makenzie_78-469-TX430-N5_2019-09-06_12-50-06.098_3053300.npy,78-469-TX430-N5,09-06,812,8743,244,814,387,N5,5,51,17.9211111111111,14551.9422222222,156684.274444444,4372.75111111111,14587.7844444444,6935.47
541,7-8-19_Makenzie_78-469-TX430-N5_2019-09-07_12-46-16.160_3075700.npy,78-469-TX430-N5,09-07,357,8687,318,752,365,N5,5,51,17.9211111111111,6397.83666666667,155680.692222222,5698.91333333333,13476.6755555556,6541.20555555556
542,7-8-19_Makenzie_78-469-TX430-N5_2019-09-08_12-44-25.677_3098100.npy,78-469-TX430-N5,09-08,563,8530,394,732,387,N5,5,51,17.9211111111111,10089.5855555556,152867.077777778,7060.91777777778,13118.2533333333,6935.47
543,7-8-19_Makenzie_78-469-TX430-N5_2019-09-09_16-00-08.783_3122000.npy,78-469-TX430-N5,09-09,435,8573,481,709,351,N5,5,51,17.9211111111111,7795.68333333333,153637.685555556,8620.05444444445,12706.0677777778,6290.31
544,7-8-19_Makenzie_78-469-TX430-N5_2019-09-10_12-44-48.620_3136000.npy,78-469-TX430-N5,09-10,512,8501,541,698,300,N5,5,51,17.9211111111111,9175.60888888889,152347.365555556,9695.32111111111,12508.9355555556,5376.33333333333
545,7-8-19_Makenzie_78-469-TX430-N5_2019-09-11_13-47-45.790_3160400.npy,78-469-TX430-N5,09-11,731,8328,620,768,403,N5,5,51,17.9211111111111,13100.3322222222,149247.013333333,11111.0888888889,13763.4133333333,7222.20777777778
546,7-8-19_Makenzie_78-469-TX430-N5_2019-09-12_12-57-35.225_3175000.npy,78-469-TX430-N5,09-12,1125,16131,1145,1368,461,N5,6,67,10.3837848073068,11681.7579082201,167500.832726665,11889.4336043662,14205.0176163956,4786.92479616841
547,7-8-19_Makenzie_78-469-TX430-N5_2019-09-13_12-28-06.943_3189000.npy,78-469-TX430-N5,09-13,1363,7941,990,741,384,N5,5,51,17.9211111111111,24426.4744444444,142311.543333333,17741.9,13279.5433333333,6881.70666666667
548,7-8-19_Makenzie_78-469-TX430-N5_2019-09-14_09-57-33.970_3194600.npy,78-469-TX430-N5,09-14,369,7981,468,741,489,N5,5,51,17.9211111111111,6612.89,143028.387777778,8387.08,13279.5433333333,8763.42333333333
549,7-8-19_Makenzie_78-469-TX430-N5_2019-09-15_09-57-25.989_3200200.npy,78-469-TX430-N5,09-15,480,7762,431,763,686,N5,5,51,17.9211111111111,8602.13333333333,139103.664444444,7723.99888888889,13673.8077777778,12293.8822222222
550,7-8-19_Makenzie_78-469-TX430-N5_2019-09-16_11-08-25.619_3205800.npy,78-469-TX430-N5,09-16,550,7251,562,722,1015,N5,5,51,17.9211111111111,9856.61111111111,129945.976666667,10071.6644444444,12939.0422222222,18189.9277777778
551,7-8-19_Makenzie_78-469-TX430-N5_2019-09-18_09-57-23.686_3219000.npy,78-469-TX430-N5,09-18,1303,7077,484,852,1009,N5,5,51,17.9211111111111,23351.2077777778,126827.703333333,8673.81777777778,15268.7866666667,18082.4011111111
552,7-8-19_Makenzie_78-469-TX430-N5_2019-09-19_09-57-23.589_3226600.npy,78-469-TX430-N5,09-19,734,6964,487,825,907,N5,5,51,17.9211111111111,13154.0955555556,124802.617777778,8727.58111111111,14784.9166666667,16254.4477777778
