,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
85,7-8-19_Makenzie_78-451-TX430-N1_2019-07-13_21-59-50.769_490500.npy,78-451-TX430-N1,07-13,0,2660,97,132,6,N1,2,107,4.07134334876408,0,10829.7733077125,394.920304830116,537.417322036859,24.4280600925845
86,7-8-19_Makenzie_78-451-TX430-N1_2019-07-14_19-17-58.252_538000.npy,78-451-TX430-N1,07-14,9,2916,174,0,9,N1,2,107,4.07134334876408,36.6420901388768,11872.0372049961,708.413742684951,0,36.6420901388768
87,7-8-19_Makenzie_78-451-TX430-N1_2019-07-15_19-23-57.519_585500.npy,78-451-TX430-N1,07-15,0,3266,189,0,15,N1,2,107,4.07134334876408,0,13297.0073770635,769.483892916412,0,61.0701502314613
88,7-8-19_Makenzie_78-451-TX430-N1_2019-07-16_15-21-34.553_605100.npy,78-451-TX430-N1,07-16,0,4079,54,13,4,N1,2,107,4.07134334876408,0,16607.0095196087,219.852540833261,52.9274635339331,16.2853733950563
89,7-8-19_Makenzie_78-451-TX430-N1_2019-07-18_13-24-34.481_734000.npy,78-451-TX430-N1,07-18,125,2536,53,98,17,N1,3,72,8.99166859567901,1123.95857445988,22802.871558642,476.558435570988,881.183522376543,152.858366126543
90,7-8-19_Makenzie_78-451-TX430-N1_2019-07-20_13-09-38.037_847300.npy,78-451-TX430-N1,07-20,113,3051,130,121,21,N1,3,72,8.99166859567901,1016.05855131173,27433.5808854167,1168.91691743827,1087.99190007716,188.825040509259
91,7-8-19_Makenzie_78-451-TX430-N1_2019-07-22_13-24-14.593_965300.npy,78-451-TX430-N1,07-22,39,3858,306,181,7,N1,3,72,8.99166859567901,350.675075231482,34689.8574421296,2751.45059027778,1627.4920158179,62.9416801697531
92,7-8-19_Makenzie_78-451-TX430-N1_2019-07-24_13-19-43.991_1084000.npy,78-451-TX430-N1,07-24,150,4642,381,242,16,N1,3,72,8.99166859567901,1348.75028935185,41739.325621142,3425.8257349537,2175.98380015432,143.866697530864
93,7-8-19_Makenzie_78-451-TX430-N1_2019-07-26_13-29-49.252_1187100.npy,78-451-TX430-N1,07-26,100,2582,184,168,84,N1,4,52,17.2384652366864,1723.84652366864,44509.7172411243,3171.8776035503,2896.06215976331,1448.03107988166
94,7-8-19_Makenzie_78-451-TX430-N1_2019-07-28_13-14-22.818_1300400.npy,78-451-TX430-N1,07-28,37,2663,203,139,60,N1,4,52,17.2384652366864,637.823213757397,45906.0329252959,3499.40844304734,2396.14666789941,1034.30791420118
95,7-8-19_Makenzie_78-451-TX430-N1_2019-07-30_19-41-36.516_1420300.npy,78-451-TX430-N1,07-30,130,3113,217,187,191,N1,4,52,17.2384652366864,2241.00048076923,53663.3422818047,3740.74695636095,3223.59299926035,3292.5468602071
96,7-8-19_Makenzie_78-451-TX430-N1_2019-08-01_13-29-56.037_1528700.npy,78-451-TX430-N1,08-01,169,3174,185,238,235,N1,4,52,17.2384652366864,2913.300625,54714.8886612426,3189.11606878698,4102.75472633136,4051.0393306213
97,7-8-19_Makenzie_78-451-TX430-N1_2019-08-03_13-30-16.427_1647400.npy,78-451-TX430-N1,08-03,179,3383,221,265,288,N1,4,52,17.2384652366864,3085.68527736686,58317.7278957101,3809.70081730769,4568.19328772189,4964.67798816568
98,7-8-19_Makenzie_78-451-TX430-N1_2019-08-05_13-51-31.097_1766100.npy,78-451-TX430-N1,08-05,343,3228,265,312,221,N1,4,52,17.2384652366864,5912.79357618343,55645.7657840237,4568.19328772189,5378.40115384615,3809.70081730769
99,7-8-19_Makenzie_78-451-TX430-N1_2019-08-07_14-06-28.273_1879000.npy,78-451-TX430-N1,08-07,1026,3272,201,347,240,N1,4,52,17.2384652366864,17686.6653328402,56404.2582544379,3464.93151257396,5981.74743713018,4137.23165680473
100,7-8-19_Makenzie_78-451-TX430-N1_2019-08-09_14-34-05.850_1997700.npy,78-451-TX430-N1,08-09,1070,3314,252,379,388,N1,5,51,17.9211111111111,19175.5888888889,59390.5622222222,4516.12,6792.10111111111,6953.39111111111
1,7-8-19_Makenzie_78-451-TX430-N1_2019-08-14_18-41-09.952_2256500.npy,78-451-TX430-N1,08-14,204,3465,357,351,387,N1,5,51,17.9211111111111,3655.90666666667,62096.65,6397.83666666667,6290.31,6935.47
2,7-8-19_Makenzie_78-451-TX430-N1_2019-08-15_22-03-53.397_2296200.npy,78-451-TX430-N1,08-15,472,3533,239,409,499,N1,5,51,17.9211111111111,8458.76444444444,63315.2855555556,4283.14555555556,7329.73444444445,8942.63444444445
3,7-8-19_Makenzie_78-451-TX430-N1_2019-08-17_17-40-53.469_2378400.npy,78-451-TX430-N1,08-17,383,3693,234,425,508,N1,5,51,17.9211111111111,6863.78555555556,66182.6633333333,4193.54,7616.47222222222,9103.92444444445
4,7-8-19_Makenzie_78-451-TX430-N1_2019-08-19_14-31-11.454_2477500.npy,78-451-TX430-N1,08-19,376,3796,167,492,517,N1,5,51,17.9211111111111,6738.33777777778,68028.5377777778,2992.82555555556,8817.18666666667,9265.21444444445
5,7-8-19_Makenzie_78-451-TX430-N1_2019-08-21_14-55-28.862_2571500.npy,78-451-TX430-N1,08-21,900,3808,136,537,551,N1,5,51,17.9211111111111,16129,68243.5911111111,2437.27111111111,9623.63666666667,9874.53222222222
6,7-8-19_Makenzie_78-451-TX430-N1_2019-08-23_12-04-55.091_2635900.npy,78-451-TX430-N1,08-23,454,3962,132,451,535,N1,5,51,17.9211111111111,8136.18444444445,71003.4422222222,2365.58666666667,8082.42111111111,9587.79444444445
7,7-8-19_Makenzie_78-451-TX430-N1_2019-08-25_12-04-03.201_2699300.npy,78-451-TX430-N1,08-25,1169,3961,73,696,406,N1,5,51,17.9211111111111,20949.7788888889,70985.5211111111,1308.24111111111,12473.0933333333,7275.97111111111
8,7-8-19_Makenzie_78-451-TX430-N1_2019-08-27_12-05-05.112_2762700.npy,78-451-TX430-N1,08-27,640,4078,100,658,483,N1,5,51,17.9211111111111,11469.5111111111,73082.2911111111,1792.11111111111,11792.0911111111,8655.89666666667
9,7-8-19_Makenzie_78-451-TX430-N1_2019-08-29_12-05-18.404_2826100.npy,78-451-TX430-N1,08-29,1613,4113,344,605,583,N1,5,51,17.9211111111111,28906.7522222222,73709.53,6164.86222222222,10842.2722222222,10448.0077777778
10,7-8-19_Makenzie_78-451-TX430-N1_2019-08-31_12-04-59.146_2894100.npy,78-451-TX430-N1,08-31,579,4008,332,437,459,N1,5,51,17.9211111111111,10376.3233333333,71827.8133333333,5949.80888888889,7831.52555555556,8225.79
11,7-8-19_Makenzie_78-451-TX430-N1_2019-09-02_15-13-15.946_2956500.npy,78-451-TX430-N1,09-02,1730,3546,447,1150,832,N1,5,51,17.9211111111111,31003.5222222222,63548.26,8010.73666666667,20609.2777777778,14910.3644444444
12,7-8-19_Makenzie_78-451-TX430-N1_2019-09-04_12-05-52.402_3006700.npy,78-451-TX430-N1,09-04,627,3560,391,390,950,N1,5,51,17.9211111111111,11236.5366666667,63799.1555555556,7007.15444444445,6989.23333333334,17025.0555555556
13,7-8-19_Makenzie_78-451-TX430-N1_2019-09-05_08-06-55.982_3029100.npy,78-451-TX430-N1,09-05,723,3649,283,473,913,N1,5,51,17.9211111111111,12956.9633333333,65394.1344444445,5071.67444444444,8476.68555555556,16361.9744444444
14,7-8-19_Makenzie_78-451-TX430-N1_2019-09-06_12-10-24.164_3051500.npy,78-451-TX430-N1,09-06,1081,3637,341,485,834,N1,5,51,17.9211111111111,19372.7211111111,65179.0811111111,6111.09888888889,8691.73888888889,14946.2066666667
15,7-8-19_Makenzie_78-451-TX430-N1_2019-09-07_12-06-26.630_3073900.npy,78-451-TX430-N1,09-07,839,3663,315,466,681,N1,5,51,17.9211111111111,15035.8122222222,65645.03,5645.15,8351.23777777778,12204.2766666667
16,7-8-19_Makenzie_78-451-TX430-N1_2019-09-08_12-04-34.414_3096300.npy,78-451-TX430-N1,09-08,1139,3698,238,494,628,N1,5,51,17.9211111111111,20412.1455555556,66272.2688888889,4265.22444444445,8853.02888888889,11254.4577777778
17,7-8-19_Makenzie_78-451-TX430-N1_2019-09-09_15-20-18.972_3120200.npy,78-451-TX430-N1,09-09,934,3629,237,458,642,N1,5,51,17.9211111111111,16738.3177777778,65035.7122222222,4247.30333333333,8207.86888888889,11505.3533333333
